time,odom_x,kf_x,ekf_x,pf_x
113.160000,-0.093743,1.776424,-0.421104,-0.659168
113.180000,-0.097669,1.780943,-0.421639,-0.655446
113.200000,-0.101587,1.786283,-0.422070,-0.648082
113.220000,-0.105496,1.794121,-0.422479,-0.665136
113.240000,-0.109397,1.798304,-0.422777,-0.678341
113.260000,-0.113289,1.803701,-0.423007,-0.686847
113.280000,-0.117171,1.807636,-0.423158,-0.686862
113.300000,-0.121044,1.814835,-0.423248,-0.685483
113.320000,-0.124906,1.820442,-0.423259,-0.678954
113.340000,-0.128758,1.827312,-0.423191,-0.673067
113.360000,-0.132599,1.831282,-0.423053,-0.673510
113.380000,-0.136428,1.837770,-0.422829,-0.677702
113.400000,-0.140246,1.840787,-0.422562,-0.679410
113.420000,-0.144052,1.844534,-0.422218,-0.680058
113.440000,-0.147845,1.850462,-0.421785,-0.679122
113.460000,-0.151625,1.855123,-0.421296,-0.677742
113.480000,-0.155392,1.861269,-0.420711,-0.654250
113.500000,-0.159145,1.866087,-0.420082,-0.658610
113.520000,-0.162884,1.871907,-0.419343,-0.675672
113.540000,-0.166609,1.878255,-0.418521,-0.660963
113.560000,-0.170319,1.882515,-0.417705,-0.655235
113.580000,-0.174014,1.888541,-0.416750,-0.666702
113.600000,-0.177694,1.895769,-0.415691,-0.658897
113.620000,-0.181358,1.903724,-0.414533,-0.641993
113.640000,-0.185005,1.907469,-0.413405,-0.651933
113.660000,-0.188636,1.912394,-0.412161,-0.679054
113.680000,-0.192249,1.917057,-0.410886,-0.684335
113.700000,-0.195846,1.921839,-0.409551,-0.696214
113.720000,-0.199425,1.926988,-0.408142,-0.683784
113.740000,-0.202985,1.931731,-0.406624,-0.680450
113.760000,-0.206528,1.936614,-0.405017,-0.684214
113.780000,-0.210051,1.942795,-0.403371,-0.692557
113.800000,-0.213556,1.948103,-0.401718,-0.687205
113.820000,-0.217041,1.953781,-0.399867,-0.682497
113.840000,-0.220506,1.959697,-0.397987,-0.682878
113.860000,-0.223951,1.963865,-0.396126,-0.679544
113.880000,-0.227376,1.970004,-0.394087,-0.676640
113.900000,-0.230779,1.975568,-0.391967,-0.673076
113.920000,-0.234162,1.980980,-0.389897,-0.667907
113.940000,-0.237523,1.986181,-0.387706,-0.654792
113.960000,-0.240862,1.993693,-0.385304,-0.651226
113.980000,-0.244179,1.998163,-0.383019,-0.640513
114.000000,-0.247473,2.005593,-0.380485,-0.635479
114.020000,-0.250745,2.012506,-0.377881,-0.640751
114.040000,-0.253993,2.016852,-0.375409,-0.645199
114.060000,-0.257218,2.022041,-0.372775,-0.629723
114.080000,-0.260419,2.028545,-0.369972,-0.646026
114.100000,-0.263596,2.032246,-0.367342,-0.635779
114.120000,-0.266749,2.038309,-0.364570,-0.629201
114.140000,-0.269876,2.042959,-0.361582,-0.636332
114.160000,-0.272979,2.048997,-0.358694,-0.644907
114.180000,-0.276056,2.054816,-0.355677,-0.648671
114.200000,-0.279108,2.061206,-0.352577,-0.645663
114.220000,-0.282133,2.067403,-0.349310,-0.647462
114.240000,-0.285132,2.072703,-0.346074,-0.649135
114.260000,-0.288105,2.079357,-0.342721,-0.648646
114.280000,-0.291051,2.082907,-0.339526,-0.633974
114.300000,-0.293969,2.089156,-0.336093,-0.629879
114.320000,-0.296860,2.094955,-0.332603,-0.634076
114.340000,-0.299723,2.099190,-0.329115,-0.625299
114.360000,-0.302558,2.105561,-0.325567,-0.610756
114.380000,-0.305365,2.110181,-0.322023,-0.590939
114.400000,-0.308143,2.116091,-0.318294,-0.589884
114.420000,-0.310892,2.122605,-0.314438,-0.580389
114.440000,-0.313612,2.127717,-0.310718,-0.579903
114.460000,-0.316303,2.131422,-0.307082,-0.575704
114.480000,-0.318963,2.138860,-0.303164,-0.581863
114.500000,-0.321594,2.142831,-0.299239,-0.575371
114.520000,-0.324195,2.147183,-0.295262,-0.592265
114.540000,-0.326765,2.152119,-0.291290,-0.592907
114.560000,-0.329304,2.152150,-0.287837,-0.582950
114.580000,-0.331812,2.153858,-0.284233,-0.587464
114.600000,-0.334289,2.156857,-0.280404,-0.587700
114.620000,-0.336734,2.163737,-0.276285,-0.601596
114.640000,-0.339148,2.166579,-0.272448,-0.600115
114.660000,-0.341529,2.170160,-0.268471,-0.599235
114.680000,-0.343879,2.172597,-0.264783,-0.585877
114.700000,-0.346195,2.177941,-0.260636,-0.577545
114.720000,-0.348479,2.181440,-0.256669,-0.577075
114.740000,-0.350731,2.184902,-0.252517,-0.574558
114.760000,-0.352949,2.188090,-0.248745,-0.562876
114.780000,-0.355133,2.192818,-0.244669,-0.567582
114.800000,-0.357284,2.197806,-0.240529,-0.560272
114.820000,-0.359401,2.202271,-0.236337,-0.549339
114.840000,-0.361484,2.206526,-0.232131,-0.553001
114.860000,-0.363533,2.209112,-0.228181,-0.548098
114.880000,-0.365547,2.213214,-0.224022,-0.543802
114.900000,-0.367527,2.217280,-0.219847,-0.543181
114.920000,-0.369472,2.222340,-0.215545,-0.542356
114.940000,-0.371382,2.225623,-0.211409,-0.553550
114.960000,-0.373256,2.229832,-0.207224,-0.543020
114.980000,-0.375095,2.235920,-0.202866,-0.540953
115.000000,-0.376899,2.239160,-0.198523,-0.549881
115.020000,-0.378667,2.245484,-0.193950,-0.541681
115.040000,-0.380398,2.250081,-0.189713,-0.538827
115.060000,-0.382094,2.252353,-0.185478,-0.527023
115.080000,-0.383753,2.258167,-0.180893,-0.530620
115.100000,-0.385376,2.263066,-0.176455,-0.516888
115.120000,-0.386962,2.267737,-0.171941,-0.516800
115.140000,-0.388512,2.273025,-0.167464,-0.507875
115.160000,-0.390024,2.278965,-0.162677,-0.507072
115.180000,-0.391499,2.287327,-0.157563,-0.505221
115.200000,-0.392938,2.296024,-0.152362,-0.508234
115.220000,-0.394338,2.303951,-0.147236,-0.511013
115.240000,-0.395701,2.311389,-0.142079,-0.513229
115.260000,-0.397027,2.317691,-0.136985,-0.488497
115.280000,-0.398315,2.325213,-0.131678,-0.491742
115.300000,-0.399564,2.333351,-0.126321,-0.505562
115.320000,-0.400776,2.338775,-0.120950,-0.500592
115.340000,-0.401949,2.345301,-0.116030,-0.489677
115.360000,-0.403085,2.349811,-0.110720,-0.470880
115.380000,-0.404181,2.355234,-0.105569,-0.453606
115.400000,-0.405240,2.365274,-0.099901,-0.444835
115.420000,-0.406259,2.373862,-0.094069,-0.435403
115.440000,-0.407240,2.381307,-0.088459,-0.420070
115.460000,-0.408182,2.387088,-0.082886,-0.418101
115.480000,-0.409085,2.394380,-0.077313,-0.418020
115.500000,-0.409949,2.398720,-0.072048,-0.397168
115.520000,-0.410775,2.404392,-0.066600,-0.385681
115.540000,-0.411560,2.410970,-0.060990,-0.362122
115.560000,-0.412307,2.417808,-0.055275,-0.354831
115.580000,-0.413014,2.421884,-0.049911,-0.336804
115.600000,-0.413682,2.429681,-0.044128,-0.336727
115.620000,-0.414311,2.435600,-0.038521,-0.321606
115.640000,-0.414899,2.440057,-0.033115,-0.333009
115.660000,-0.415449,2.444374,-0.027672,-0.339826
115.680000,-0.415958,2.447928,-0.022568,-0.341654
115.700000,-0.416428,2.453404,-0.017032,-0.369184
115.720000,-0.416858,2.456797,-0.011851,-0.376140
115.740000,-0.417249,2.466181,-0.005915,-0.366772
115.760000,-0.417599,2.470292,-0.000526,-0.359145
115.780000,-0.417910,2.475522,0.004753,-0.353352
115.800000,-0.418181,2.482337,0.010296,-0.363666
115.820000,-0.418412,2.490285,0.016462,-0.353772
115.840000,-0.418603,2.494422,0.021692,-0.325113
115.860000,-0.418754,2.501772,0.027419,-0.299364
115.880000,-0.418865,2.505257,0.032656,-0.312992
115.900000,-0.418936,2.511206,0.038166,-0.315991
115.920000,-0.418967,2.515467,0.043447,-0.301222
115.940000,-0.418958,2.518971,0.048549,-0.306682
115.960000,-0.418909,2.524953,0.054039,-0.294108
115.980000,-0.418820,2.530212,0.059340,-0.324705
116.000000,-0.418691,2.535153,0.064605,-0.275209
116.020000,-0.418522,2.542013,0.069979,-0.262676
116.040000,-0.418313,2.547510,0.075316,-0.278238
116.060000,-0.418064,2.550790,0.080380,-0.278205
116.080000,-0.417775,2.556800,0.085633,-0.245801
116.100000,-0.417447,2.561347,0.090904,-0.276139
116.120000,-0.417078,2.566098,0.095979,-0.239038
116.140000,-0.416670,2.572397,0.101289,-0.260706
116.160000,-0.416222,2.577059,0.106285,-0.220785
116.180000,-0.415734,2.582753,0.111482,-0.191575
116.200000,-0.415207,2.587387,0.116496,-0.180368
116.220000,-0.414640,2.596236,0.121996,-0.171756
116.240000,-0.414033,2.602090,0.127089,-0.161220
116.260000,-0.413387,2.607171,0.132139,-0.150608
116.280000,-0.412701,2.611913,0.137080,-0.147695
116.300000,-0.411976,2.617574,0.142074,-0.136556
116.320000,-0.411212,2.621714,0.146891,-0.134471
116.340000,-0.410409,2.628568,0.151867,-0.138994
116.360000,-0.409566,2.633411,0.156795,-0.133167
116.380000,-0.408684,2.637270,0.161455,-0.114669
116.400000,-0.407764,2.641867,0.166374,-0.112999
116.420000,-0.406804,2.651236,0.171427,-0.098882
116.440000,-0.405806,2.658354,0.176406,-0.103955
116.460000,-0.404769,2.663443,0.181075,-0.112308
116.480000,-0.403693,2.669010,0.185874,-0.110989
116.500000,-0.402579,2.674835,0.190535,-0.076335
116.520000,-0.401427,2.681482,0.195371,-0.048280
116.540000,-0.400236,2.686255,0.199920,-0.027975
116.560000,-0.399007,2.694280,0.204712,-0.016890
116.580000,-0.397740,2.698836,0.209360,0.002029
116.600000,-0.396436,2.702956,0.213526,0.019523
116.620000,-0.395093,2.707038,0.217763,0.005141
116.640000,-0.393713,2.712757,0.222169,0.019101
116.660000,-0.392296,2.718238,0.226469,0.015191
116.680000,-0.390841,2.723072,0.230687,0.023454
116.700000,-0.389349,2.728417,0.234957,-0.002980
116.720000,-0.387820,2.734250,0.239111,0.014331
116.740000,-0.386254,2.740055,0.243259,0.028132
116.760000,-0.384651,2.744841,0.247266,0.035479
116.780000,-0.383012,2.748211,0.251015,0.043415
116.800000,-0.381336,2.754449,0.255014,0.057106
116.820000,-0.379624,2.760333,0.259011,0.063319
116.840000,-0.377877,2.766086,0.262962,0.082858
116.860000,-0.376093,2.770969,0.266605,0.088394
116.880000,-0.374273,2.778123,0.270541,0.081151
116.900000,-0.372418,2.782407,0.274088,0.089121
116.920000,-0.370528,2.789155,0.277900,0.105638
116.940000,-0.368602,2.795666,0.281580,0.109868
116.960000,-0.366642,2.800044,0.285014,0.116469
116.980000,-0.364646,2.806286,0.288517,0.118046
117.000000,-0.362616,2.810696,0.291891,0.131412
117.020000,-0.360552,2.817175,0.295278,0.121673
117.040000,-0.358454,2.824150,0.298725,0.124428
117.060000,-0.356321,2.828657,0.301933,0.132945
117.080000,-0.354155,2.833054,0.304944,0.131424
117.100000,-0.351956,2.838048,0.308039,0.124239
117.120000,-0.349723,2.844467,0.311170,0.125155
117.140000,-0.347457,2.848983,0.314067,0.118279
117.160000,-0.345158,2.852434,0.316841,0.129596
117.180000,-0.342827,2.858265,0.319706,0.124178
117.200000,-0.340463,2.864135,0.322494,0.119460
117.220000,-0.338067,2.869776,0.325199,0.121888
117.240000,-0.335639,2.874979,0.327857,0.117934
117.260000,-0.333179,2.879600,0.330382,0.115112
117.280000,-0.330688,2.884551,0.332840,0.118717
117.300000,-0.328166,2.889122,0.335339,0.123109
117.320000,-0.325613,2.894378,0.337597,0.121499
117.340000,-0.323029,2.900171,0.339944,0.135703
117.360000,-0.320415,2.907616,0.342311,0.134546
117.380000,-0.317771,2.913160,0.344496,0.132063
117.400000,-0.315097,2.918906,0.346659,0.135798
117.420000,-0.312393,2.925354,0.348694,0.133562
117.440000,-0.309660,2.931042,0.350718,0.126643
117.460000,-0.306898,2.934913,0.352530,0.126904
117.480000,-0.304107,2.941659,0.354434,0.119327
117.500000,-0.301287,2.946783,0.356190,0.119852
117.520000,-0.298440,2.952142,0.357880,0.119169
117.540000,-0.295564,2.960021,0.359615,0.131345
117.560000,-0.292661,2.966131,0.361193,0.133645
117.580000,-0.289730,2.970203,0.362616,0.128156
117.600000,-0.286772,2.975621,0.364025,0.142230
117.620000,-0.283788,2.982196,0.365402,0.141945
117.640000,-0.280776,2.987087,0.366651,0.149862
117.660000,-0.277739,2.990987,0.367815,0.146800
117.680000,-0.274676,2.995488,0.368892,0.150875
117.700000,-0.271588,3.000208,0.369908,0.153516
117.720000,-0.268474,3.003961,0.370851,0.163297
117.740000,-0.265335,3.009005,0.371734,0.178870
117.760000,-0.262171,3.017977,0.372602,0.177657
117.780000,-0.258983,3.021434,0.373327,0.171613
117.800000,-0.255772,3.025663,0.373976,0.160061
117.820000,-0.252536,3.033280,0.374607,0.168971
117.840000,-0.249277,3.038926,0.375147,0.159675
117.860000,-0.245995,3.044757,0.375605,0.156341
117.880000,-0.242691,3.048249,0.375960,0.157063
117.900000,-0.239364,3.052909,0.376265,0.156154
117.920000,-0.236015,3.059603,0.376501,0.152936
117.940000,-0.232644,3.064563,0.376655,0.138920
117.960000,-0.229252,3.069934,0.376741,0.139189
117.980000,-0.225839,3.076937,0.376753,0.135757
118.000000,-0.222405,3.081421,0.376689,0.124326
118.020000,-0.218951,3.090264,0.376536,0.132004
118.040000,-0.215477,3.095910,0.376315,0.137972
118.060000,-0.211983,3.101947,0.376016,0.137904
118.080000,-0.208470,3.105674,0.375655,0.133808
118.100000,-0.204938,3.110524,0.375224,0.133992
118.120000,-0.201387,3.114535,0.374720,0.134882
118.140000,-0.197818,3.120773,0.374125,0.122670
118.160000,-0.194231,3.128596,0.373441,0.107514
118.180000,-0.190627,3.133292,0.372681,0.112686
118.200000,-0.187006,3.136001,0.371931,0.107086
118.220000,-0.183367,3.144167,0.370974,0.102798
118.240000,-0.179713,3.150081,0.370028,0.105449
118.260000,-0.176042,3.154364,0.368981,0.105119
118.280000,-0.172355,3.159215,0.367906,0.100850
118.300000,-0.168654,3.166280,0.366683,0.100665
118.320000,-0.164937,3.172142,0.365411,0.086845
118.340000,-0.161205,3.175829,0.364145,0.087845
118.360000,-0.157460,3.180642,0.362721,0.093917
118.380000,-0.153700,3.188015,0.361199,0.097630
118.400000,-0.149927,3.193986,0.359674,0.104881
118.420000,-0.146141,3.201741,0.357917,0.104666
118.440000,-0.142343,3.206190,0.356256,0.108527
118.460000,-0.138532,3.211646,0.354474,0.099151
118.480000,-0.134709,3.213495,0.352808,0.101407
118.500000,-0.130874,3.216586,0.351033,0.111628
118.520000,-0.127028,3.223447,0.349048,0.114187
118.540000,-0.123171,3.227342,0.347102,0.116396
118.560000,-0.119304,3.230611,0.345121,0.123935
118.580000,-0.115427,3.238042,0.342893,0.124018
118.600000,-0.111541,3.241804,0.340776,0.120033
118.620000,-0.107645,3.247885,0.338466,0.117335
118.640000,-0.103740,3.253277,0.336145,0.124672
118.660000,-0.099827,3.260348,0.333658,0.116933
118.680000,-0.095905,3.264531,0.331235,0.120590
118.700000,-0.091976,3.268816,0.328785,0.112305
118.720000,-0.088040,3.275155,0.326151,0.118607
118.740000,-0.084096,3.281310,0.323464,0.123911
118.760000,-0.080147,3.286870,0.320684,0.125175
118.780000,-0.076191,3.293280,0.317830,0.124820
118.800000,-0.072229,3.299032,0.314931,0.109916
118.820000,-0.068262,3.307974,0.311636,0.115488
118.840000,-0.064290,3.312631,0.308748,0.102152
118.860000,-0.060314,3.316860,0.305748,0.099135
118.880000,-0.056333,3.324508,0.302453,0.098914
118.900000,-0.052349,3.332951,0.298973,0.096121
118.920000,-0.048361,3.336866,0.295772,0.083922
118.940000,-0.044371,3.342339,0.292433,0.086737
118.960000,-0.040377,3.344970,0.289287,0.062910
118.980000,-0.036382,3.350054,0.285793,0.056689
119.000000,-0.032385,3.357327,0.282279,0.040238
119.020000,-0.028387,3.362948,0.278615,0.027900
119.040000,-0.024387,3.366777,0.275108,0.015145
119.060000,-0.020388,3.373455,0.271357,0.017854
119.080000,-0.016388,3.379965,0.267642,0.018429
119.100000,-0.012388,3.385454,0.263709,0.020421
119.120000,-0.008389,3.388925,0.260051,0.010668
119.140000,-0.004391,3.394521,0.256107,0.018810
119.160000,-0.000394,3.401225,0.252044,0.028243
119.180000,0.003600,3.406746,0.248027,0.012757
119.200000,0.007593,3.409539,0.244254,0.018460
119.220000,0.011583,3.417278,0.239943,0.017866
119.240000,0.015569,3.422657,0.235793,0.031168
119.260000,0.019553,3.427014,0.231620,0.014986
119.280000,0.023532,3.433307,0.227305,0.003773
119.300000,0.027507,3.437783,0.223151,0.018448
119.320000,0.031478,3.442696,0.218988,0.009187
119.340000,0.035443,3.448091,0.214597,0.033135
119.360000,0.039403,3.455528,0.209940,0.027947
119.380000,0.043357,3.459317,0.205610,0.008263
119.400000,0.047305,3.465639,0.201070,-0.008347
119.420000,0.051247,3.473172,0.196292,0.016547
119.440000,0.055181,3.477083,0.191854,0.019086
119.460000,0.059108,3.484143,0.187017,0.019039
119.480000,0.063027,3.490332,0.182231,0.014001
119.500000,0.066938,3.497087,0.177297,0.009503
119.520000,0.070840,3.501467,0.172626,-0.001837
119.540000,0.074734,3.505992,0.167963,0.005163
119.560000,0.078617,3.509330,0.163327,-0.014769
119.580000,0.082492,3.514752,0.158504,-0.013034
119.600000,0.086356,3.519269,0.153820,0.004398
119.620000,0.090209,3.526277,0.148683,0.002237
119.640000,0.094052,3.529127,0.144001,0.014309
119.660000,0.097883,3.534528,0.139147,0.016490
119.680000,0.101703,3.540207,0.134051,0.012959
119.700000,0.105510,3.545337,0.129098,0.013985
119.720000,0.109305,3.550943,0.124045,0.014736
119.740000,0.113088,3.556597,0.119053,0.004688
119.760000,0.116857,3.561627,0.113903,0.013190
119.780000,0.120612,3.566469,0.108911,0.007090
119.800000,0.124354,3.572160,0.103762,-0.010253
119.820000,0.128081,3.580483,0.097991,-0.012563
119.840000,0.131793,3.584174,0.093226,-0.005525
119.860000,0.135491,3.589834,0.087967,-0.024674
119.880000,0.139173,3.596800,0.082510,-0.029642
119.900000,0.142839,3.602712,0.077187,-0.026390
119.920000,0.146489,3.607863,0.071900,-0.022171
119.940000,0.150122,3.613212,0.066545,-0.023714
119.960000,0.153739,3.618100,0.061288,-0.042120
119.980000,0.157338,3.623919,0.055962,-0.065592
120.000000,0.160920,3.630069,0.050449,-0.087242
120.020000,0.164483,3.635808,0.044990,-0.081066
120.040000,0.168029,3.641156,0.039592,-0.100219
120.060000,0.171555,3.645964,0.034303,-0.103203
120.080000,0.175063,3.652350,0.028577,-0.127919
120.100000,0.178551,3.658924,0.023223,-0.140831
120.120000,0.182019,3.664291,0.017707,-0.157519
120.140000,0.185467,3.669713,0.012181,-0.164487
120.160000,0.188895,3.673485,0.006953,-0.174072
120.180000,0.192302,3.677042,0.001618,-0.191266
120.200000,0.195688,3.682420,-0.003728,-0.196447
120.220000,0.199053,3.690119,-0.009352,-0.222047
120.240000,0.202395,3.695316,-0.014951,-0.219061
120.260000,0.205716,3.700578,-0.020228,-0.214568
120.280000,0.209014,3.707352,-0.025914,-0.220290
120.300000,0.212289,3.710613,-0.031042,-0.243028
120.320000,0.215541,3.715572,-0.036427,-0.289311
120.340000,0.218770,3.720191,-0.041741,-0.290305
120.360000,0.221975,3.724119,-0.046883,-0.287476
120.380000,0.225156,3.731257,-0.052485,-0.282450
120.400000,0.228312,3.736052,-0.057884,-0.295333
120.420000,0.231444,3.745422,-0.064113,-0.309937
120.440000,0.234550,3.749279,-0.068917,-0.321078
120.460000,0.237632,3.752130,-0.074110,-0.326527
120.480000,0.240687,3.758553,-0.079512,-0.327915
120.500000,0.243717,3.762314,-0.084758,-0.325083
120.520000,0.246720,3.768204,-0.090157,-0.348345
120.540000,0.249697,3.773036,-0.095402,-0.389636
120.560000,0.252647,3.778207,-0.100659,-0.398541
120.580000,0.255570,3.784730,-0.106202,-0.389309
120.600000,0.258465,3.788768,-0.111166,-0.403842
120.620000,0.261333,3.797542,-0.116923,-0.412478
120.640000,0.264172,3.803279,-0.122225,-0.395513
120.660000,0.266984,3.806698,-0.127299,-0.384382
120.680000,0.269766,3.813900,-0.132693,-0.388033
120.700000,0.272520,3.817689,-0.137784,-0.392785
120.720000,0.275245,3.823356,-0.142995,-0.379259
120.740000,0.277940,3.826737,-0.147848,-0.376884
120.760000,0.280605,3.833454,-0.152973,-0.366326
120.780000,0.283241,3.837802,-0.158019,-0.362553
120.800000,0.285846,3.846314,-0.163306,-0.351878
120.820000,0.288421,3.849287,-0.168281,-0.354865
120.840000,0.290965,3.854590,-0.173319,-0.384194
120.860000,0.293478,3.859343,-0.178286,-0.414572
120.880000,0.295960,3.864815,-0.183048,-0.403446
120.900000,0.298411,3.870923,-0.188221,-0.409315
120.920000,0.300829,3.877662,-0.193426,-0.406098
120.940000,0.303216,3.881811,-0.198068,-0.407592
120.960000,0.305570,3.887021,-0.203011,-0.413216
120.980000,0.307892,3.894236,-0.207967,-0.440220
121.000000,0.310182,3.899061,-0.212626,-0.422192
121.020000,0.312438,3.905870,-0.217574,-0.410069
121.040000,0.314661,3.908894,-0.222030,-0.403848
121.060000,0.316851,3.917159,-0.227009,-0.401008
121.080000,0.319008,3.924063,-0.231891,-0.414680
121.100000,0.321130,3.930069,-0.236629,-0.411081
121.120000,0.323219,3.937497,-0.241539,-0.434677
121.140000,0.325273,3.943366,-0.246166,-0.445257
121.160000,0.327293,3.945184,-0.250301,-0.452430
121.180000,0.329278,3.953113,-0.255060,-0.455328
121.200000,0.331228,3.956399,-0.259306,-0.430262
121.220000,0.333144,3.962004,-0.263709,-0.460942
121.240000,0.335024,3.967420,-0.268041,-0.481932
121.260000,0.336869,3.973449,-0.272367,-0.495174
121.280000,0.338678,3.978624,-0.276651,-0.463197
121.300000,0.340451,3.984131,-0.280881,-0.475660
121.320000,0.342189,3.991433,-0.285245,-0.476597
121.340000,0.343890,3.995618,-0.289285,-0.475221
121.360000,0.345555,4.000631,-0.293221,-0.485940
121.380000,0.347184,4.006711,-0.297322,-0.502004
121.400000,0.348776,4.012292,-0.301397,-0.528167
121.420000,0.350331,4.018758,-0.305366,-0.524868
121.440000,0.351850,4.023419,-0.309308,-0.533914
121.460000,0.353331,4.029095,-0.312999,-0.531191
121.480000,0.354775,4.032943,-0.316564,-0.539390
121.500000,0.356181,4.037624,-0.320334,-0.552832
121.520000,0.357551,4.041650,-0.323688,-0.550354
121.540000,0.358882,4.046027,-0.327146,-0.568807
121.560000,0.360176,4.053571,-0.330722,-0.583240
121.580000,0.361432,4.056917,-0.334039,-0.569796
121.600000,0.362649,4.062968,-0.337474,-0.572496
121.620000,0.363829,4.070635,-0.341015,-0.594229
121.640000,0.364970,4.075759,-0.344344,-0.588967
121.660000,0.366073,4.083109,-0.347693,-0.580800
121.680000,0.367137,4.088972,-0.350978,-0.587826
121.700000,0.368163,4.093633,-0.353954,-0.596482
121.720000,0.369150,4.097676,-0.356916,-0.610306
121.740000,0.370099,4.101245,-0.359706,-0.603152
121.760000,0.371008,4.106822,-0.362611,-0.624040
121.780000,0.371878,4.112208,-0.365416,-0.624180
121.800000,0.372710,4.118463,-0.368236,-0.633976
121.820000,0.373502,4.122999,-0.370959,-0.641583
121.840000,0.374254,4.128858,-0.373663,-0.653364
121.860000,0.374968,4.132839,-0.376131,-0.641604
121.880000,0.375642,4.139088,-0.378682,-0.650114
121.900000,0.376277,4.144442,-0.381128,-0.639881
121.920000,0.376872,4.148746,-0.383443,-0.629464
121.940000,0.377428,4.156059,-0.385836,-0.620034
121.960000,0.377944,4.162425,-0.388184,-0.623572
121.980000,0.378420,4.168749,-0.390472,-0.625959
122.000000,0.378856,4.173860,-0.392553,-0.634542
122.020000,0.379253,4.179490,-0.394603,-0.642189
122.040000,0.379610,4.183853,-0.396561,-0.642290
122.060000,0.379927,4.189367,-0.398476,-0.632494
122.080000,0.380204,4.194455,-0.400315,-0.642367
122.100000,0.380441,4.199359,-0.402090,-0.663812
122.120000,0.380639,4.202778,-0.403681,-0.651176
122.140000,0.380796,4.208683,-0.405331,-0.647563
122.160000,0.380913,4.213381,-0.406884,-0.663819
122.180000,0.380991,4.218682,-0.408350,-0.660923
122.200000,0.381028,4.225673,-0.409792,-0.663439
122.220000,0.381025,4.230788,-0.411167,-0.673907
122.240000,0.380983,4.236465,-0.412463,-0.681570
122.260000,0.380900,4.242412,-0.413694,-0.699450
122.280000,0.380778,4.247440,-0.414815,-0.688102
122.300000,0.380615,4.255238,-0.415971,-0.677519
122.320000,0.380413,4.259795,-0.416934,-0.672395
122.340000,0.380170,4.266185,-0.417898,-0.684494
122.360000,0.379888,4.272152,-0.418742,-0.676900
122.380000,0.379565,4.277775,-0.419530,-0.683911
122.400000,0.379203,4.283603,-0.420223,-0.691610
122.420000,0.378801,4.289465,-0.420899,-0.683630
122.440000,0.378360,4.293239,-0.421412,-0.674773
122.460000,0.377878,4.297806,-0.421881,-0.679672
122.480000,0.377357,4.302398,-0.422283,-0.674361
122.500000,0.376796,4.307685,-0.422623,-0.681333
122.520000,0.376196,4.312504,-0.422875,-0.676449
