time,odom_x,kf_x,ekf_x,pf_x
122.540000,0.375556,4.318077,-0.423067,-0.662018
122.560000,0.374877,4.323059,-0.423182,-0.648854
122.580000,0.374158,4.329525,-0.423227,-0.645382
122.600000,0.373400,4.335469,-0.423195,-0.643818
122.620000,0.372603,4.342379,-0.423083,-0.622527
122.640000,0.371766,4.347961,-0.422901,-0.629029
122.660000,0.370891,4.360476,-0.422591,-0.632338
122.680000,0.369977,4.365082,-0.422241,-0.632414
122.700000,0.369023,4.371141,-0.421794,-0.646204
122.720000,0.368031,4.377200,-0.421298,-0.644668
122.740000,0.367000,4.382834,-0.420691,-0.641879
122.760000,0.365931,4.385993,-0.420068,-0.628273
122.780000,0.364823,4.390677,-0.419348,-0.648469
122.800000,0.363677,4.394234,-0.418614,-0.657824
122.820000,0.362492,4.403072,-0.417642,-0.678143
122.840000,0.361269,4.407049,-0.416713,-0.629779
122.860000,0.360008,4.414197,-0.415635,-0.633767
122.880000,0.358710,4.418091,-0.414565,-0.637653
122.900000,0.357373,4.423838,-0.413354,-0.621414
122.920000,0.355999,4.430953,-0.412095,-0.631328
122.940000,0.354588,4.435943,-0.410745,-0.627467
122.960000,0.353139,4.440890,-0.409385,-0.671407
122.980000,0.351653,4.447595,-0.407793,-0.690232
123.000000,0.350130,4.452812,-0.406287,-0.691070
123.020000,0.348570,4.455934,-0.404746,-0.711749
123.040000,0.346973,4.459625,-0.403099,-0.702985
123.060000,0.345339,4.467153,-0.401282,-0.683430
123.080000,0.343669,4.471066,-0.399507,-0.702424
123.100000,0.341963,4.476007,-0.397676,-0.691863
123.120000,0.340221,4.482673,-0.395627,-0.701805
123.140000,0.338443,4.487180,-0.393611,-0.715259
123.160000,0.336629,4.492922,-0.391534,-0.675459
123.180000,0.334780,4.499197,-0.389313,-0.693847
123.200000,0.332895,4.504560,-0.387090,-0.749310
123.220000,0.330975,4.510757,-0.384731,-0.737397
123.240000,0.329020,4.516267,-0.382236,-0.724944
123.260000,0.327030,4.521214,-0.379928,-0.732343
123.280000,0.325006,4.525002,-0.377482,-0.693030
123.300000,0.322947,4.529824,-0.374960,-0.640912
123.320000,0.320854,4.534179,-0.372393,-0.670097
123.340000,0.318727,4.538782,-0.369762,-0.633556
123.360000,0.316566,4.543524,-0.367082,-0.605211
123.380000,0.314372,4.549286,-0.364291,-0.589884
123.400000,0.312144,4.555605,-0.361301,-0.545077
123.420000,0.309884,4.562024,-0.358325,-0.547160
123.440000,0.307590,4.567214,-0.355381,-0.542643
123.460000,0.305264,4.572672,-0.352288,-0.541972
123.480000,0.302905,4.578725,-0.349111,-0.525809
123.500000,0.300514,4.585900,-0.345921,-0.517021
123.520000,0.298091,4.590181,-0.342568,-0.517543
123.540000,0.295637,4.596335,-0.339171,-0.560077
123.560000,0.293151,4.600954,-0.335909,-0.569714
123.580000,0.290634,4.607704,-0.332405,-0.573659
123.600000,0.288086,4.613206,-0.328819,-0.533252
123.620000,0.285507,4.620577,-0.325092,-0.514217
123.640000,0.282897,4.626285,-0.321507,-0.480137
123.660000,0.280258,4.628491,-0.317979,-0.496148
123.680000,0.277588,4.633897,-0.314424,-0.500372
123.700000,0.274889,4.637827,-0.310746,-0.479295
123.720000,0.272161,4.644463,-0.306796,-0.477542
123.740000,0.269403,4.650438,-0.302845,-0.496308
123.760000,0.266617,4.656498,-0.298854,-0.484898
123.780000,0.263802,4.662196,-0.294825,-0.508368
123.800000,0.260959,4.667995,-0.290764,-0.520179
123.820000,0.258088,4.675124,-0.286503,-0.524047
123.840000,0.255189,4.680185,-0.282361,-0.550905
123.860000,0.252262,4.687567,-0.277881,-0.533881
123.880000,0.249309,4.691441,-0.273818,-0.531924
123.900000,0.246328,4.694549,-0.269751,-0.495095
123.920000,0.243322,4.701593,-0.265292,-0.466000
123.940000,0.240289,4.705202,-0.261080,-0.432827
123.960000,0.237230,4.710837,-0.256571,-0.426608
123.980000,0.234145,4.715510,-0.252247,-0.408652
124.000000,0.231035,4.721979,-0.247625,-0.406269
124.020000,0.227900,4.729857,-0.242786,-0.388406
124.040000,0.224740,4.734579,-0.238374,-0.381255
124.060000,0.221556,4.737504,-0.233947,-0.364161
124.080000,0.218348,4.744626,-0.229079,-0.349971
124.100000,0.215117,4.751199,-0.224320,-0.331106
124.120000,0.211862,4.755212,-0.219612,-0.315528
124.140000,0.208583,4.759383,-0.215018,-0.312823
124.160000,0.205282,4.765362,-0.210226,-0.316387
124.180000,0.201959,4.769995,-0.205400,-0.313600
124.200000,0.198613,4.776133,-0.200541,-0.305376
124.220000,0.195246,4.781646,-0.195541,-0.303970
124.240000,0.191857,4.787316,-0.190647,-0.299673
124.260000,0.188448,4.790957,-0.185840,-0.292258
124.280000,0.185017,4.798566,-0.180650,-0.285061
124.300000,0.181566,4.804125,-0.175503,-0.277781
124.320000,0.178095,4.807336,-0.170712,-0.279196
124.340000,0.174604,4.813309,-0.165627,-0.274882
124.360000,0.171094,4.819011,-0.160473,-0.268958
124.380000,0.167565,4.823161,-0.155516,-0.262194
124.400000,0.164018,4.828018,-0.150539,-0.253626
124.420000,0.160452,4.835270,-0.145186,-0.238726
124.440000,0.156868,4.840265,-0.140063,-0.233599
124.460000,0.153266,4.845660,-0.134744,-0.233084
124.480000,0.149647,4.851566,-0.129481,-0.229749
124.500000,0.146012,4.857317,-0.124214,-0.224092
124.520000,0.142360,4.861369,-0.119163,-0.215731
124.540000,0.138691,4.865661,-0.113949,-0.204921
124.560000,0.135007,4.872846,-0.108450,-0.195183
124.580000,0.131308,4.878570,-0.103065,-0.181233
124.600000,0.127594,4.885270,-0.097771,-0.174744
124.620000,0.123864,4.890514,-0.092270,-0.166347
124.640000,0.120121,4.896511,-0.086776,-0.173563
124.660000,0.116364,4.902726,-0.081323,-0.165700
124.680000,0.112593,4.906269,-0.076166,-0.158208
124.700000,0.108809,4.911685,-0.070751,-0.145379
124.720000,0.105012,4.914958,-0.065590,-0.151660
124.740000,0.101203,4.921011,-0.060172,-0.145764
124.760000,0.097382,4.925291,-0.054899,-0.135822
124.780000,0.093549,4.933213,-0.049210,-0.130553
124.800000,0.089705,4.937840,-0.043843,-0.121891
124.820000,0.085850,4.945599,-0.038144,-0.107998
124.840000,0.081985,4.949791,-0.032813,-0.099709
124.860000,0.078109,4.953943,-0.027429,-0.097733
124.880000,0.074224,4.960836,-0.021840,-0.093627
124.900000,0.070330,4.964774,-0.016634,-0.087818
124.920000,0.066426,4.970984,-0.011159,-0.078855
124.940000,0.062514,4.976300,-0.005762,-0.073878
124.960000,0.058594,4.981205,-0.000406,-0.053408
124.980000,0.054666,4.986769,0.005048,-0.038271
125.000000,0.050731,4.991683,0.010372,-0.038907
125.020000,0.046789,4.999291,0.016097,-0.032048
125.040000,0.042840,5.003287,0.021278,-0.018897
125.060000,0.038885,5.008342,0.026648,-0.013276
125.080000,0.034924,5.012493,0.031816,-0.009598
125.100000,0.030958,5.017604,0.037088,-0.000474
125.120000,0.026987,5.022016,0.042339,0.013262
125.140000,0.023011,5.027851,0.047680,0.024091
125.160000,0.019031,5.035732,0.053377,0.028143
125.180000,0.015047,5.040463,0.058374,0.023170
125.200000,0.011060,5.045455,0.063826,0.024964
125.220000,0.007070,5.052894,0.069298,0.031811
125.240000,0.003077,5.057142,0.074414,0.030312
125.260000,-0.000918,5.062084,0.079722,0.040225
125.280000,-0.004914,5.067554,0.084771,0.065235
125.300000,-0.008913,5.072847,0.090191,0.075826
125.320000,-0.012912,5.077533,0.095197,0.074132
125.340000,-0.016912,5.081988,0.100179,0.080117
125.360000,-0.020912,5.086405,0.105186,0.096067
125.380000,-0.024911,5.093084,0.110308,0.096842
125.400000,-0.028911,5.097990,0.115407,0.089960
125.420000,-0.032909,5.104965,0.120756,0.090287
125.440000,-0.036906,5.111069,0.125757,0.110175
125.460000,-0.040901,5.115704,0.130706,0.112533
125.480000,-0.044893,5.121583,0.135752,0.102919
125.500000,-0.048884,5.126889,0.140643,0.102169
125.520000,-0.052871,5.131254,0.145462,0.111854
125.540000,-0.056855,5.135226,0.150187,0.127388
125.560000,-0.060835,5.140932,0.154938,0.134813
125.580000,-0.064811,5.145002,0.159615,0.134711
125.600000,-0.068782,5.149949,0.164323,0.145718
125.620000,-0.072748,5.155422,0.168942,0.149509
125.640000,-0.076709,5.161253,0.173737,0.144615
125.660000,-0.080664,5.166092,0.178364,0.152403
125.680000,-0.084613,5.175396,0.183454,0.154284
125.700000,-0.088556,5.180745,0.187975,0.161671
125.720000,-0.092491,5.187761,0.192853,0.157392
125.740000,-0.096419,5.192257,0.197312,0.152447
125.760000,-0.100340,5.198409,0.201899,0.170300
125.780000,-0.104252,5.203864,0.206335,0.163600
125.800000,-0.108155,5.206731,0.210504,0.163843
125.820000,-0.112050,5.215821,0.215418,0.165920
125.840000,-0.115936,5.219844,0.219483,0.175948
125.860000,-0.119812,5.226125,0.223901,0.202684
125.880000,-0.123677,5.231212,0.228122,0.216528
125.900000,-0.127532,5.236553,0.232316,0.238522
125.920000,-0.131377,5.241084,0.236427,0.244181
125.940000,-0.135210,5.246534,0.240510,0.243283
125.960000,-0.139031,5.251386,0.244627,0.233920
125.980000,-0.142841,5.255411,0.248426,0.225581
126.000000,-0.146638,5.259768,0.252196,0.237758
126.020000,-0.150422,5.266589,0.256199,0.238270
126.040000,-0.154194,5.272172,0.260039,0.232892
126.060000,-0.157951,5.276529,0.263884,0.244637
126.080000,-0.161695,5.282299,0.267445,0.250388
126.100000,-0.165424,5.289926,0.271481,0.249827
126.120000,-0.169139,5.296317,0.275085,0.251177
126.140000,-0.172839,5.299591,0.278549,0.244671
126.160000,-0.176524,5.305533,0.282084,0.236515
126.180000,-0.180192,5.312885,0.285725,0.250348
126.200000,-0.183845,5.317736,0.289131,0.257015
126.220000,-0.187481,5.328259,0.292976,0.244358
126.240000,-0.191100,5.332487,0.296222,0.246306
126.260000,-0.194702,5.337031,0.299427,0.248912
126.280000,-0.198287,5.341127,0.302491,0.255263
126.300000,-0.201853,5.347866,0.305808,0.257111
126.320000,-0.205401,5.353504,0.308823,0.253756
126.340000,-0.208931,5.356450,0.311685,0.251920
126.360000,-0.212442,5.362916,0.314679,0.252846
126.380000,-0.215933,5.365866,0.317393,0.262861
126.400000,-0.219404,5.371012,0.320225,0.270668
126.420000,-0.222856,5.377650,0.323047,0.289052
126.440000,-0.226287,5.383006,0.325726,0.292899
126.460000,-0.229697,5.387466,0.328337,0.303638
126.480000,-0.233087,5.395156,0.331068,0.303201
126.500000,-0.236455,5.401404,0.333560,0.300740
126.520000,-0.239801,5.407255,0.335994,0.302934
126.540000,-0.243125,5.410633,0.338266,0.319141
126.560000,-0.246426,5.416547,0.340587,0.314730
126.580000,-0.249705,5.420493,0.342728,0.301864
126.600000,-0.252961,5.426351,0.344900,0.302245
126.620000,-0.256194,5.430810,0.346958,0.314890
126.640000,-0.259402,5.439124,0.349112,0.330691
126.660000,-0.262587,5.443104,0.351002,0.343216
126.680000,-0.265747,5.450288,0.352963,0.340080
126.700000,-0.268883,5.455841,0.354815,0.349206
126.720000,-0.271993,5.459271,0.356452,0.363725
126.740000,-0.275079,5.464518,0.358143,0.366888
126.760000,-0.278139,5.469765,0.359731,0.356217
126.780000,-0.281172,5.474698,0.361240,0.357173
126.800000,-0.284180,5.478805,0.362645,0.362226
126.820000,-0.287161,5.486764,0.364113,0.359161
126.840000,-0.290115,5.493388,0.365478,0.363737
126.860000,-0.293042,5.498919,0.366733,0.343703
126.880000,-0.295942,5.502623,0.367881,0.351898
126.900000,-0.298814,5.506480,0.368925,0.353768
126.920000,-0.301658,5.514338,0.370024,0.353844
126.940000,-0.304474,5.520968,0.371033,0.356348
126.960000,-0.307261,5.527438,0.371919,0.368979
126.980000,-0.310020,5.532005,0.372710,0.370384
127.000000,-0.312749,5.537812,0.373459,0.367010
127.020000,-0.315449,5.543663,0.374141,0.363760
127.040000,-0.318119,5.548636,0.374731,0.365775
127.060000,-0.320759,5.553145,0.375225,0.373455
127.080000,-0.323370,5.560494,0.375659,0.381295
127.100000,-0.325949,5.564212,0.376026,0.370769
127.120000,-0.328498,5.568836,0.376309,0.373206
127.140000,-0.331016,5.573892,0.376528,0.373937
127.160000,-0.333503,5.578679,0.376672,0.367884
127.180000,-0.335959,5.583394,0.376741,0.369770
127.200000,-0.338382,5.588375,0.376742,0.375550
127.220000,-0.340774,5.595711,0.376665,0.388903
127.240000,-0.343134,5.600731,0.376517,0.387325
127.260000,-0.345461,5.606487,0.376291,0.391648
127.280000,-0.347755,5.610777,0.376010,0.399872
127.300000,-0.350017,5.615309,0.375638,0.404241
127.320000,-0.352246,5.621671,0.375197,0.390080
127.340000,-0.354441,5.627902,0.374674,0.387342
127.360000,-0.356603,5.632340,0.374087,0.383906
127.380000,-0.358730,5.639648,0.373397,0.391010
127.400000,-0.360824,5.644780,0.372671,0.394035
127.420000,-0.362884,5.650715,0.371839,0.399899
127.440000,-0.364910,5.654585,0.370993,0.398681
127.460000,-0.366900,5.658931,0.370072,0.388989
127.480000,-0.368856,5.662742,0.369084,0.391111
127.500000,-0.370777,5.670479,0.367973,0.385020
127.520000,-0.372663,5.675378,0.366791,0.390606
127.540000,-0.374513,5.680264,0.365576,0.376026
127.560000,-0.376328,5.686756,0.364244,0.358816
127.580000,-0.378108,5.691528,0.362896,0.367029
127.600000,-0.379851,5.699031,0.361406,0.369421
127.620000,-0.381558,5.706492,0.359723,0.347491
127.640000,-0.383229,5.712848,0.358083,0.341390
127.660000,-0.384863,5.716617,0.356448,0.341353
127.680000,-0.386461,5.723735,0.354615,0.346689
127.700000,-0.388022,5.728985,0.352763,0.353471
127.720000,-0.389546,5.733192,0.350946,0.341745
127.740000,-0.391034,5.736681,0.349044,0.338996
127.760000,-0.392484,5.742151,0.347055,0.344108
127.780000,-0.393896,5.747199,0.345000,0.344063
127.800000,-0.395271,5.752467,0.342812,0.340337
127.820000,-0.396609,5.762005,0.340375,0.345463
127.840000,-0.397908,5.767105,0.338068,0.343905
127.860000,-0.399170,5.771784,0.335711,0.345235
127.880000,-0.400394,5.776815,0.333313,0.341773
127.900000,-0.401580,5.782134,0.330817,0.323191
127.920000,-0.402727,5.788647,0.328166,0.313597
127.940000,-0.403836,5.793085,0.325585,0.319482
127.960000,-0.404907,5.798253,0.322912,0.297736
127.980000,-0.405939,5.803486,0.320170,0.284925
128.000000,-0.406932,5.811083,0.317132,0.278760
128.020000,-0.407886,5.818583,0.314079,0.270398
128.040000,-0.408802,5.823406,0.311141,0.273813
128.060000,-0.409678,5.827760,0.308175,0.264935
128.080000,-0.410516,5.832765,0.305106,0.266135
128.100000,-0.411314,5.838510,0.301876,0.257824
128.120000,-0.412073,5.844418,0.298651,0.265167
128.140000,-0.412793,5.850650,0.295248,0.260000
128.160000,-0.413474,5.859755,0.291566,0.254586
128.180000,-0.414115,5.864608,0.288108,0.245955
128.200000,-0.414716,5.870371,0.284549,0.240576
128.220000,-0.415278,5.876591,0.280945,0.240171
128.240000,-0.415800,5.881505,0.277369,0.232130
128.260000,-0.416283,5.886060,0.273792,0.235160
128.280000,-0.416726,5.891899,0.269966,0.236202
128.300000,-0.417129,5.898008,0.266139,0.240875
128.320000,-0.417492,5.902717,0.262285,0.236179
128.340000,-0.417815,5.906091,0.258641,0.228247
128.360000,-0.418099,5.914340,0.254512,0.222393
128.380000,-0.418342,5.918622,0.250296,0.219022
128.400000,-0.418546,5.922562,0.246635,0.220681
128.420000,-0.418710,5.928662,0.242483,0.216681
128.440000,-0.418834,5.932890,0.238449,0.209833
128.460000,-0.418917,5.937424,0.234365,0.212551
128.480000,-0.418961,5.942021,0.230268,0.194565
128.500000,-0.418965,5.947047,0.226054,0.191367
128.520000,-0.418929,5.954074,0.221527,0.190927
128.540000,-0.418852,5.961145,0.217034,0.167048
128.560000,-0.418736,5.965175,0.212816,0.175326
128.580000,-0.418580,5.969489,0.208424,0.183064
128.600000,-0.418384,5.973834,0.204167,0.163958
128.620000,-0.418148,5.982455,0.199249,0.156862
128.640000,-0.417872,5.986749,0.194792,0.140922
128.660000,-0.417556,5.994447,0.189944,0.134440
128.680000,-0.417200,5.999327,0.185304,0.113898
128.700000,-0.416804,6.003603,0.180834,0.101922
128.720000,-0.416369,6.007946,0.176153,0.080799
128.740000,-0.415894,6.015206,0.171108,0.079432
128.760000,-0.415379,6.020798,0.166076,0.090682
128.780000,-0.414824,6.027641,0.161189,0.089071
128.800000,-0.414230,6.032178,0.156475,0.093724
128.820000,-0.413597,6.038694,0.151211,0.089704
128.840000,-0.412924,6.044550,0.146396,0.092764
128.860000,-0.412211,6.051323,0.141283,0.086715
128.880000,-0.411460,6.055918,0.136221,0.068217
128.900000,-0.410669,6.060780,0.131242,0.050241
128.920000,-0.409839,6.065969,0.126171,0.041262
128.940000,-0.408969,6.070824,0.121177,0.038481
128.960000,-0.408061,6.075550,0.116106,0.018583
128.980000,-0.407114,6.080114,0.111110,0.008731
129.000000,-0.406128,6.085519,0.105912,0.006090
129.020000,-0.405103,6.090317,0.100789,-0.004580
129.040000,-0.404040,6.097319,0.095374,0.005206
129.060000,-0.402938,6.102405,0.090101,0.000357
129.080000,-0.401798,6.108509,0.084886,-0.006861
129.100000,-0.400619,6.115344,0.079347,-0.015995
129.120000,-0.399403,6.120689,0.074052,-0.020398
129.140000,-0.398148,6.125487,0.068796,0.005521
129.160000,-0.396855,6.130581,0.063467,0.009357
129.180000,-0.395525,6.134541,0.058370,0.020031
129.200000,-0.394157,6.139702,0.052996,0.026257
129.220000,-0.392751,6.145941,0.047545,0.009558
129.240000,-0.391308,6.150133,0.042345,0.011451
129.260000,-0.389828,6.157084,0.036945,-0.004610
129.280000,-0.388311,6.159951,0.031669,-0.019795
129.300000,-0.386757,6.164290,0.026444,-0.036648
129.320000,-0.385166,6.170589,0.020895,-0.048827
129.340000,-0.383538,6.177376,0.015466,-0.051728
129.360000,-0.381874,6.182612,0.009951,-0.066712
129.380000,-0.380174,6.186146,0.004759,-0.072605
129.400000,-0.378437,6.193218,-0.000736,-0.071884
129.420000,-0.376665,6.199713,-0.006389,-0.094218
129.440000,-0.374857,6.207567,-0.012195,-0.116384
129.460000,-0.373013,6.212422,-0.017598,-0.109146
129.480000,-0.371134,6.217626,-0.023141,-0.108025
129.500000,-0.369219,6.223541,-0.028666,-0.101819
129.520000,-0.367270,6.230887,-0.034380,-0.121581
129.540000,-0.365286,6.235719,-0.039704,-0.119333
129.560000,-0.363267,6.240086,-0.045186,-0.120687
129.580000,-0.361213,6.246890,-0.050830,-0.106818
129.600000,-0.359126,6.251733,-0.056169,-0.095250
129.620000,-0.357004,6.259930,-0.062190,-0.090314
129.640000,-0.354849,6.264061,-0.067369,-0.086529
129.660000,-0.352660,6.268056,-0.072730,-0.074410
129.680000,-0.350438,6.275472,-0.078489,-0.077702
129.700000,-0.348182,6.280733,-0.083951,-0.084236
129.720000,-0.345894,6.287750,-0.089740,-0.096925
129.740000,-0.343573,6.292519,-0.095012,-0.099732
129.760000,-0.341219,6.298126,-0.100482,-0.101250
129.780000,-0.338833,6.304862,-0.106002,-0.095856
129.800000,-0.336416,6.307588,-0.111056,-0.109771
129.820000,-0.333966,6.313554,-0.116550,-0.114548
129.840000,-0.331485,6.319964,-0.121929,-0.125901
129.860000,-0.328973,6.325597,-0.127366,-0.135318
129.880000,-0.326430,6.329595,-0.132509,-0.141847
129.900000,-0.323856,6.335270,-0.137768,-0.142536
129.920000,-0.321251,6.338727,-0.142873,-0.159879
129.940000,-0.318616,6.344374,-0.148053,-0.164294
129.960000,-0.315952,6.350150,-0.153269,-0.171210
129.980000,-0.313257,6.356161,-0.158534,-0.174920
130.000000,-0.310534,6.362492,-0.163847,-0.172781
130.020000,-0.307781,6.368655,-0.169008,-0.175464
130.040000,-0.304999,6.372762,-0.173963,-0.178624
130.060000,-0.302188,6.378540,-0.179054,-0.178892
130.080000,-0.299350,6.381470,-0.183801,-0.170920
130.100000,-0.296483,6.389169,-0.189058,-0.176276
130.120000,-0.293588,6.393904,-0.193959,-0.178973
130.140000,-0.290666,6.401320,-0.199220,-0.189049
130.160000,-0.287717,6.407801,-0.204241,-0.204512
130.180000,-0.284741,6.412164,-0.208992,-0.217562
130.200000,-0.281738,6.417457,-0.213834,-0.223708
130.220000,-0.278710,6.423206,-0.218693,-0.234875
130.240000,-0.275655,6.428239,-0.223544,-0.246907
130.260000,-0.272574,6.435282,-0.228464,-0.252788
130.280000,-0.269468,6.440224,-0.232892,-0.256757
130.300000,-0.266337,6.444427,-0.237561,-0.253000
130.320000,-0.263182,6.449141,-0.242158,-0.266064
130.340000,-0.260001,6.453957,-0.246531,-0.269842
130.360000,-0.256797,6.458971,-0.251041,-0.287622
130.380000,-0.253569,6.463915,-0.255456,-0.293235
130.400000,-0.250318,6.471787,-0.260140,-0.304129
130.420000,-0.247043,6.476371,-0.264423,-0.310213
130.440000,-0.243746,6.482019,-0.268782,-0.316886
130.460000,-0.240426,6.486444,-0.273021,-0.325345
130.480000,-0.237084,6.492528,-0.277299,-0.325452
130.500000,-0.233720,6.498020,-0.281480,-0.331504
130.520000,-0.230335,6.503963,-0.285659,-0.336498
130.540000,-0.226928,6.508964,-0.289735,-0.342117
130.560000,-0.223501,6.514512,-0.293889,-0.337994
130.580000,-0.220053,6.517593,-0.297602,-0.348136
130.600000,-0.216585,6.523567,-0.301578,-0.356789
130.620000,-0.213098,6.531664,-0.305799,-0.355318
130.640000,-0.209591,6.541064,-0.310078,-0.350588
130.660000,-0.206065,6.545433,-0.313748,-0.355486
130.680000,-0.202520,6.552077,-0.317619,-0.369785
130.700000,-0.198957,6.556327,-0.321278,-0.372777
130.720000,-0.195376,6.561855,-0.324884,-0.369635
130.740000,-0.191777,6.566631,-0.328476,-0.365176
130.760000,-0.188161,6.570121,-0.331804,-0.367837
130.780000,-0.184528,6.575635,-0.335278,-0.387608
130.800000,-0.180879,6.581326,-0.338705,-0.377192
130.820000,-0.177213,6.588246,-0.342189,-0.389914
130.840000,-0.173531,6.592298,-0.345359,-0.387280
130.860000,-0.169834,6.597931,-0.348579,-0.390618
130.880000,-0.166122,6.605253,-0.351741,-0.419432
130.900000,-0.162396,6.607141,-0.354724,-0.409604
130.920000,-0.158654,6.612938,-0.357803,-0.409777
130.940000,-0.154899,6.619134,-0.360772,-0.395336
130.960000,-0.151131,6.623757,-0.363639,-0.396742
130.980000,-0.147349,6.627304,-0.366364,-0.411836
131.000000,-0.143554,6.632970,-0.369082,-0.416236
131.020000,-0.139747,6.640210,-0.371957,-0.434628
131.040000,-0.135928,6.646868,-0.374660,-0.423553
131.060000,-0.132097,6.651684,-0.377186,-0.428955
131.080000,-0.128254,6.655363,-0.379603,-0.431612
131.100000,-0.124401,6.661042,-0.382065,-0.428416
131.120000,-0.120537,6.665947,-0.384395,-0.429488
131.140000,-0.116663,6.671082,-0.386660,-0.431731
131.160000,-0.112780,6.678143,-0.388984,-0.419292
131.180000,-0.108887,6.684064,-0.391202,-0.434151
131.200000,-0.104985,6.690044,-0.393307,-0.434486
131.220000,-0.101074,6.698607,-0.395557,-0.444137
131.240000,-0.097155,6.703022,-0.397482,-0.444345
131.260000,-0.093228,6.707195,-0.399344,-0.444609
131.280000,-0.089294,6.711839,-0.401121,-0.451929
131.300000,-0.085353,6.715656,-0.402854,-0.454240
131.320000,-0.081405,6.720053,-0.404446,-0.458985
131.340000,-0.077451,6.724453,-0.406037,-0.462452
131.360000,-0.073491,6.730003,-0.407537,-0.482304
131.380000,-0.069526,6.734853,-0.408989,-0.481376
131.400000,-0.065556,6.739486,-0.410383,-0.481829
131.420000,-0.061581,6.747147,-0.411753,-0.490523
131.440000,-0.057601,6.753615,-0.413038,-0.490025
131.460000,-0.053618,6.760141,-0.414257,-0.498369
131.480000,-0.049632,6.764892,-0.415348,-0.497627
131.500000,-0.045642,6.770279,-0.416400,-0.496840
131.520000,-0.041650,6.776784,-0.417384,-0.505503
131.540000,-0.037655,6.781160,-0.418253,-0.508168
131.560000,-0.033658,6.785333,-0.419048,-0.513398
131.580000,-0.029660,6.791641,-0.419803,-0.513679
131.600000,-0.025661,6.797096,-0.420489,-0.505666
131.620000,-0.021662,6.804686,-0.421125,-0.522591
131.640000,-0.017662,6.809646,-0.421636,-0.524502
131.660000,-0.013662,6.817762,-0.422123,-0.523452
131.680000,-0.009663,6.822457,-0.422487,-0.505970
131.700000,-0.005664,6.828731,-0.422792,-0.483466
131.720000,-0.001667,6.833866,-0.423014,-0.503512
131.740000,0.002328,6.839594,-0.423161,-0.513088
131.760000,0.006321,6.843709,-0.423230,-0.515707
131.780000,0.010312,6.848820,-0.423228,-0.497873
131.800000,0.014300,6.855535,-0.423147,-0.472458
131.820000,0.018284,6.860014,-0.422996,-0.485223
131.840000,0.022265,6.863889,-0.422780,-0.464142
131.860000,0.026241,6.867054,-0.422503,-0.454213
131.880000,0.030213,6.871863,-0.422144,-0.435196
131.900000,0.034181,6.877992,-0.421705,-0.424301
131.920000,0.038142,6.884415,-0.421169,-0.445304
